,,,,,,,,,,,
,83,"""Mais do que belas, recatadas e do lar""",24/04/2016,Editorial ,Mulheres brasileiras no geral,Brasil ,vários lugares,"belas; recatadas; do lar; casada; vice-presidente da República; reação imediata;  mulheres; militantes feministas; indignadas com o que se caracterizaria uma sujeição ao universo masculino; machismo; luta; contraposição; ambiente doméstico; Diario; mulheres; ""representação da mulher na futura constituinte""; consentimento; maridos; família; submissa; escrava; mulher quituteira; igualdade no mercado de trabalho; liberdades individuais; mulheres; direito ao divórcio; representantes femininas; deputadas; constituição ",objetificação da mulher (sentimentos de posse e controle sobre o corpo feminino); moralização dos relatos ,violência doméstica e intrafamiliar; violência simbólica ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/04/mais-do-que-belas-recatadas-e-do-lar.html
,84,"""Por uma universidade mais segura para as mulheres""",28/04/2016,Editorial ,mulheres que sofrem violência dentro da universidade,"Recife, PE",Universidade,"universidade; segura; mulheres; trans; Universidade Federal de Pernambuco; medo; estudantes; assédio sexual; estupros; assaltos; campus; caso. estudante. abordada por um homem nu; armado; faca; banheiro;  instituição; sinal de alerta; vulneráveis; não estão caladas; ato; manifestantes;  discutirem soluções;  fim; violência; segurança; vítimas; questões relacionadas a gênero; vigilÂncia; descaso; campus; violência; relatos; Facebook;  ""A universidade é pública, meu corpo não""; mulheres; homens; caminhada; transfobia; machismo; ",objetificação da mulher (sentimentos de posse e controle sobre o corpo feminino),violência física; violência sexual ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/04/por-uma-universidade-mais-segura-para-as-mulheres.html
,85,"""Casos de violência contra a mulher ainda são subnotificados""",30/04/2016,Brasil ,Mulheres brasileiras que sofrem violência ,"São Paulo, SP",vários lugares,casos; violência contra a mulher; subnotificados; avanços; Lei Maria da Penha;  mulheres;  avaliação; promotora de Justiça de São Paulo; Ministério Público; denúncia; recebida com desconfiança; agentes do setor público; esteriótipos de gênero; palavra colocada em xeque; vergonha de expor a intimidade; dependência financeira;  parceiro; falta de conhecimento;  pedir ajuda;   mulheres;  responsáveis pela manutenção da família; vítima; violência; amor; culpa,objetificação da mulher (sentimentos de posse e controle sobre o corpo feminino),violência física; violência sexual; violência doméstica e intrafamiliar,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/04/casos-de-violencia-contra-a-mulher-ainda-sao-subnotificados.html
,86,"""Hospital da Mulher perto de abrir portas""                         ",07/05/2016,Local,Mulheres que sofrem violência doméstica e/ou sexual ,"Recife, PE",vários lugares,Hospital da Mulher; abrir portas; unidade de saúde; gestão municipal; ampliará a oferta; partos; banheira para parto humanizado; serviços inexistentes até então; rede de saúde pública municipal; ambulatório especializado; realização de exames; secretário de Saúde; Centro de atenção à mulher vítima de violência;  espaço acolhedor; mulher; situação de vulnerabilidade; coleta de vestígios; uso de medicação antiretroviral; médico legista; parceria; Secretaria de Defesa Social; coletas necessárias; Instituto de Medicina Legal; humanização; atendimento; banco de leite; atendimento à população LBT; lésbicas; bissexuais; mulheres transexuais - transgenitalizadas; profissional; 10ª base descentralizada; SAMU,-,-,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/05/hospital-da-mulher-perto-de-abrir-portas.html
,87,"""Ruas mais seguras para as mulheres""",07/05/2016,Local,Mulheres que trafegam pelas ruas do Recife,"Recife, PE",Rua,"ruas mais seguras; mulheres;  segurança; vias; tema escolhido; caminhada Jane's Walk; discussão; necessidade de oferecer melhores condições; experiência; mulheres; andar a pé; receios; sensações; movimento; vinzinhanças caminháveis; cidades; professora; urbanista; Universidade Federal de Pernambuco; ""O que torna uma rua segura para as mulheres”; mulher; especificidades;  urbanismo; segurança; gênero; via pública; insegura; mulheres; precariedade dos serviços públicos;  infraestrutura urbana;  cultura machista; afeta; mobilidade da mulher; cidade; mulher; filho; escola; insegurança urbana; precariedade da iluminação pública; ruas; cidade; falta de uso misto;  bairros; mulheres; homens; Programa de Pós-graduação em Desenvolvimento Urbano; UFPE",-,violência urbana,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/05/ruas-mais-seguras-para-as-mulheres.html
,88,"""Trump ataca Hillary""",09/05/2016,Capa,"Hillary Clinton, candidata à presidência dos Estados Unidos em 2016","Washington, Estados Unidos ",violência simbólica ,sucessão; EUA; ataca; pré-candidato; republicano; criticou duramente; candidata; democrata,-,violência simbólica; violência moral; violência política ,http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-09-05.html
,89,"""Trump volta a atacar Hillary Clinton""",09/05/2016,Mundo ,"Hillary Clinton, candidata à presidência dos Estados Unidos em 2017","Washington, Estados Unidos ",violência simbólica ,volta a atacar; candidato; republicano; Casa Branca;  nova estratégia;  atingir; adversária; apoiaria forma de o marido tratar as mulheres; objetivo; recuperar eleitorado feminino; perdido apoio; declarações polêmicas;  acusou; riva;l democrata;  cúmplice; infidelidades conjugais; marido; campanha; empresário milionário; entrevista; casada; homem; pior agressor; mulheres; história; política; homem; fez muitas mulheres sofrerem; cúmplice; tratou; mulheres; de forma espantosa”; mulheres;  devastadas; ataques; estratégia; recuperar; eleitorado feminino; declarações misóginas; ela; insensível; sofrimento; mulheres; candidata; críticas; posturas; candidato; opositor; política externa; Estados Unidos,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência simbólica; violência moral; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/mundo/2016/05/trump-volta-a-atacar-hillary-clinton.html
,90,"""Suspeito preso por matar estudante""",09/05/2016,Brasil ,"Ana Beatriz Frade, estudante de 17 anos ","Rio de Janeiro, RJ",Carro,violência; suspeito; preso; matar; estudante; Vítima;  sepultada; Polícia Civil; prendeu; suspeito; assassinato; adolescente;  preso; 44ª Delegacia de Polícia; jovem; morreu; baleada; carro; padrasto; suspeito; reconhecido; motoristas; roubadas; arrastão; policial militar; assassinato; disparo; Delegacia de Homicídio; arma; sepultamento; corpo; estudante; tiro; tentou fugir; criminosos; adolescente; morta; surpresa; mãe; Dia das Mães,hibridismo entre o discurso jornalístico e o policial/jurídico,violência física (Contra menor); violência letal (contra menor); violência urbana (contra menor),http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/05/suspeito-preso-por-matar-estudante.html
,91,"""Assédio derruba político""",10/05/2016,Mundo ,"Oito mulheres que foram assediadas pelo político, incluindo uma porta-voz do partido dele, a vice-prefeita de uma cidade francesa e uma vereadora de Paris ","Paris, França",não fica claro ,França; assédio; derruba; político; Vice-presidente; Assembleia Nacional; renuncia; deputado; assédio; agressão sexual; renunciou; cargo; contestar acusações; reveladas; imprensa; testemunho; oito mulheres; casado; Ministra da Habitação; denúncias; porta-voz do partido; “tentou me beijar”; “empurrei violentamente”; políticas; vice-prefeita; vereadora; vítimas; comportamentos inadequados; deputado; caso; silêncio; magoar esposa; caso; mancha a imagem; políticos franceses; acusados; machismo; gestos inapropriados; país traumatizado; revelações; acusado; estupro ,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência psicológica; violência sexual,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/mundo/2016/05/assedio-derruba-politico.html
,92,"""Dilma não consegue macular mulheres""                                                     ",11/05/2016,Opinião,"Dilma Rousseff, ex-presidente da república",Brasil,violência simbólica ,"não consegue macular; mulheres; escolhida;  ex-presidente;  sucessora; eleição; presidente; apresentada; representante do sexo feminino; política;  obter a simpatia das mulheres;  representam 52% do eleitorado nacional; apelidou; mãe do PAC; bolsa família; resistência; candidata; vitória apertada; pleito presidencial; 
 espaço; política; vagas eletivas; parlamentos; poder executivo; mulheres brasileiras;  confiança; eleição de Dilma; temiam; fracasso dela; sonho;  mulher; presidência; Câmaras de Vereadores; Assembleias; Câmara Federal; cargos; prefeito; governador; senador; inimaginável;  resultado;  fracasso; presidente; impeachment decretado; deixar o cargo; fama;  autoritária; incompetente; difícil no trato; alegações; pedaladas fiscais; sonho; macular; mulheres brasileiras; fortalecê-las; mais éticas; sonho feminino ",Objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência psicológica; violência simbólica; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/05/dilma-nao-consegue-macular-mulheres.html
,93,"""Dilma diz que cometeu 'erros', mas não 'crimes'""",13/05/2016,Política ,"Dilma Rousseff, ex-presidente da república","Brasília, DF",violência simbólica ,"erros; crimes; afastada; presidente; discurso repleto de emoção e raiva; vencer; pronunciamento; Palácio do Planalto; militantes; afastamento; cargo; julgada injustamente;  processo; golpe; lei; ""dor inominável da injustiça""; petista; emocionada; lutar; tortura; doença; dor afetiva; injustiça; vítima; farsa jurídica e politica; ministros; governadores; parlamentares; base aliada; decisão; Senado; suspender seu mandato; impeachment; fraudulento; oposição; conspirar; luta; democracia ",-,violência psicológica; violência simbólica; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/politica/2016/05/dilma-diz-que-cometeu-erros-mas-nao-crimes.html
,94,"""Crimes no sítio histórico""",13/05/2016,Capa,moradores do sítio histórico de Olinda ,"Olinda, PE",Rua/residência ,crimes; sítio histórico; moradores; comerciantes; Cidade Alta; assustados; sequência de crimes; ruas; área tombada ,hibridismo entre o discurso jornalístico e o policial/jurídico ,violência urbana; violência patrimonial ,http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-13-05.html
,95,"Criminalidade assusta moradores de Olinda""",13/05/2016,Local ," Rosa Barcellos, administradora de empresas ","Olinda, PE",residência ,criminalidade; assusta; moradores; furtos; sítio histórico; polícia militar;  reforçar segurança; preocupado; comerciantes locais; sequências de crimes; assaltos; arrombamentos de residências; comerciantes; aumento da insegurança; casa invadida; criminosos; Companhia Independente de Apoio ao Turista da Polícia Militar ; levaram dinheiro; televisão; notebook; celulares; suspeito; preso; arrombamentos; medo; policiamento ostensivo; iluminação pública; polícia; viaturas; rondas; crimes violentos contra o patrimônio ,hibridismo entre o discurso jornalístico e o policial/jurídico,violência urbana; violência patrimonial ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/05/criminalidade-assusta-moradores-de-olinda.html
,96,"""Dilma Coração Valente - força e resistência da mulher""",13/05/2016,Opinião,"Dilma Rousseff, ex-presidente da república","Brasília, DF",violência simbólica ,"força; resistência; mulher; impedimento; presidenta; Brasil; controvérsias jurídicas; frágil e politizada denúncia;  machismo; política; infundadas acusações; mulher;  debate; trevas; misoginia; machismo; preconceito; mulheres; política; luta; conquistas; igualdade; eleição; símbolo; mulheres; homens; sociedade patriarcal; eleita; reeleita;  belas, recatadas e do lar;  Rebelar-se;  crime inafiançável; vítima; machismo; necessidade de rebaixar a mulher; agressão; violência; desconstrução; desqualificação;  difícil no trato; mulher; histérica;  valores depreciativos; deputadas federais; senadoras; piadas; discursos; artigos de opinião; cunho sexista; face obscura do impeachment;  fundamentalismo; familismo; política; machismo; luta; resistência ",Objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência simbólica; violência moral; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/05/dilma-coracao-valente-forca-e-resistencia-da-mulher.html
,97,"""Ausência de mulheres gera constrangimento""",14/05/2016,Capa,"Mulheres brasileiras, que possuem pouca representatividade na política  ","Brasília, DF",violência simbólica ,compensação; ausência; mulheres; constrangimento; críticas; ausência; mulheres; ministério; governo; indicar nomes femininos; segundo escalão ,moralização dos relatos ,violência simbólica; violência política ,http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-14-05.html
,98,"""Reação à ausência de mulheres""",14/05/2016,Política ,"Mulheres brasileiras, que possuem pouca representatividade na política  ","Brasília, DF",violência simbólica ,"
reação à ausência de mulheres; críticas; governo; indicar nomes femininos; segundo escalão da administração; bombardeio; críticas; não haver mulheres ou negros; ministério; presidente interino; chefe da Casa Civil; governo; se esforçará; nomear mulheres; postos; secretarias especiais; chefia de gabinete; mulher; articulações; equipe ministerial; mulher; ex-ministra; Supremo Tribunal Federal; Controladoria-Geral da União; recusou; retrocesso; discriminação; mulher; mulher negra; violentada; agredida; discriminada; mercado de trabalho",Objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência simbólica; violência política ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/politica/2016/05/reacao-a-ausencia-de-mulheres.html
,99,"""Buracos da insegurança""",16/05/2016,Capa,Mulheres assaltadas nas ruas ,"Olinda, PE",Rua,buracos; insegurança; 2ª perimentral de Olinda; cheia de crateras; chuvas; assaltantes,hibridismo entre o discurso jornalístico e o policial/jurídico,violência urbana; violência patrimonial  ,http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-16-05.html
,100,"""Buracos, alagamentos e ainda assaltos""",16/05/2016,Local,Mulheres assaltadas nas ruas ,"Olinda, PE",Rua,Buracos; alagamentos; assaltos; crateras; 2ª Perimetral de Olinda; Avenida Senador Nilo Coelho; moradores; bairros; reclamam; assaltos; péssimas condições da via; motoristas; reduzem a velocidade; criminosas; buracos; assaltos; Comerciantes; frequentadores; moradores; insatisfeitos; autônoma; Prefeitura de Olinda; transtorno;  assaltos; assaltados; vulneráveis; violência; iluminação pública; queixas; policiamento; denúncias; Polícia Civil; Polícia Militar; delegacia; Patrulha do Bairro,hibridismo entre o discurso jornalístico e o policial/jurídico,violência urbana; violência patrimonial  ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/05/buracos-alagamentos-e-ainda-assaltos.html
,101,"""Preso por acusações de estupro""",17/05/2016,Capa,Adolescentes de nomes e idades não revelados que sofreram violência sexual ,"Curitiba, PR",Não fica claro,ex-bbb; preso; acusações; estupro; detido; acusações; estupro de vulnerável ,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico,violência sexual (contra menor),http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-17-05.html
,102,"""Ex-BBB é detido por estupro""",17/05/2016,Viver,Adolescentes de nomes e idades não revelados que sofreram violência sexual ,"Curitiba, PR",Não fica claro,Ex-bbb; detido; estupro; informações;  Polícia Civil do Paraná; acusações; estupro de vulnerável; preso; fornecimento de bebidas alcoólicas e drogas; adolescentes; vítimas; tatuador; passagem conturbada; programa; BBB;   discussões; ex-participante; chamou-o de pedófilo ,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico; moralização dos relatos ,violência sexual (contra menor),http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/viver/2016/05/politica-como-arma-para-uma-vinganca.html
,103,"""Português preso em Pernambuco por estupro cometido na Inglaterra""",17/05/2016,Local ,"adolescente de 14 anos, de nome não revelado, que sofreu violência sexual ",Inglaterra,carro,português; preso; estupro; Inglaterra; extradição; Polícia Federal; polícia internacional; estrangeiro; casado; pernambucana; prisão; suspeito; extradição; governo do Reino Unido; concedida; Justiça brasileira;  português; ato libidinoso;  adolescente; condenado; reclusão; estupro de vulnerável; caso; polícia; vítiima; conhecido sujeito pela internet; teria estuprado; relação sexual oral;  estrangeiro; ato não foi forçado; consentimento; vítima; Centro de Observação e Triagem Professor Everardo Luna; Supremo Tribunal Federal,objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); hibridismo entre o discurso jornalístico e o policial/jurídico; moralização dos relatos ,violência sexual (contra menor),http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/05/portugues-preso-em-pernambuco-por-estupro-cometido-na-inglaterra.html
,104,"""41 crianças assassinadas desde 2014 na RMR""",18/05/2016,Local ," Mikaela Tahilla dos Santos, de 6 anos, e outras 41 crianças assassinadas em Pernambuco desde 2014",Pernambuco,vários lugares,crianças; assassinadas; RMR; casos; caminhada; Dia Nacional de Combate ao Abuso e Exploração; Secretaria de Defesa Social; crianças; mortas; vítimas; casos noticiados; imprensa; menina; atingida; bala perdida; não resistiu; ferimentos; menina; morreu; encontrado corpo; menino; desaparecido; assassinato; revolta; moradores; tio; preso; barbárie; abuso; sobrinho; autoria do crime; linchamento; agressões; Fundação de Atendimento Socioeducativo; mortes violentas; Mapa da Violência; Brasil; elevados números; homicídios; mulheres; idosos; negros; crianças; país; críticos; ranking; violência internacional; cultura da violência ,hibridismo entre o discurso jornalístico e o policial/jurídico,violência física (Contra menor); violência letal (contra menor); violência sexual (contra menor),http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2016/05/41-criancas-assassinadas-desde-2014-na-rmr.html
,105,"""Acidente fatal na Times Square""",19/05/2016,Mundo ,Uma adolescente de 18 anos que faleceu e mais 22 pessoas que ficaram feridas,"Nova York, Estados Unidos ",Rua,acidente; fatal; Carro; atingiu; 20 pedestres; matando; adolescente; não há indícios de ato terrorista; ameaça; automóvel; atropelou; locais turísticos; feridos; adolescente; morta; motorista; norte-americano; antecedentes criminais; dirigir embriagado; jovem; morreu; irmã; ferida; hospitalizada; detenções; pessoas atingidas; gemendo; tragédia; automóvel; pegou fogo ,hibridismo entre o discurso jornalístico e o policial/jurídico,violência física; violência letal; violência urbana ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/mundo/2017/05/acidente-fatal-na-times-square.html
,106,"""Valentia de Valentina""                                                          ",20/05/2016,Viver,"Valetina Sampaio, de 20 anos, modelo transexual ",-,Internet,valentia; transexual; nordestina;  capa da Vogue; mais prestigiada revista de moda do mundo; cidadã; nascida;  cidade nordestina; primeira transexual; capa da Vogue Paris; trajetória bem-sucedida; contramão; destino malfadado;  parte das pessoas LGBTT; Brasil; mortes; motivadas por preconceito; levantamento;  Grupo Gay da Bahia; alvo; preconceito; nova voz; situação das trans é difícil e delicada; comentários preconceituosos; reportagens; discriminação; trabalho negado; transexualidade; infância feliz; pioneirismo; moda; ativismo; mercado internacional; liberdade para pessoas LGBTT,-,violência e/ou preconceito contra pessoa LGBTQIA+; violência simbólica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/viver/2017/05/valentia-de-valentina.html
,107,"""Mulher baleada, homem morto""                                     ",22/05/2016,Local,Mulher chamada Verônica baleada na rua ,"Recife, PE",Rua,mulher; baleada; arma de fogo; polícia militar; informações; suspeito; alvo; outro homem; atingiram; mulher; passava pela região; vítima; socorrida;  encaminhada;  Hospital da Restauração; crime; homem; assassinado; 1º Batalhão da Polícia Militar; acertado; tiro no tórax; preso anteriormente; tráfico de drogas ,hibridismo entre o discurso jornalístico e o policial/jurídico ,violência física; violência letal; violência urbana ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/vidaurbana/2017/05/mulher-baleada-homem-morto.html
,108,"""Jornalista foi sequestrada""",24/05/2016,Mundo ,"Salud Hernández-Mora, jornalista espanhola","Catatumbo, Colômbia",Não fica claro ,jornalista; sequestrada; desaparecida; estaria nas mãos; grupo guerrilheiro; Exército de Libertação Nacional; jornalista; correspondente; sequestrada; guerrilha,hibridismo entre o discurso jornalístico e o policial/jurídico ,violência física; violência simbólica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/mundo/2016/05/jornalista-foi-sequestrada.html
,109,"""Temor para a mídia mundial""",25/05/2016,Mundo ,"Salud Hernández-Mora, jornalista espanhola","Catatumbo, Colômbia",Não fica claro ,temor; mídia mundial; repórteres; cobriam o desaparecimento; jornalista; espanhola; agredidos; detidos; desconhecidos; dois deles ainda não foram localizados; presidente; imprensa; desaparecida; trabalhos de busca;  repórteres; desaparecidos; comandante; Exército; diretor da Polícia; reforçar as operações; busca,hibridismo entre o discurso jornalístico e o policial/jurídico,violência física; violência simbólica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/mundo/2016/05/temor-para-a-midia-mundial.html
,110,"""A violência no campus""",26/05/2016,Editorial ,Mulheres que sofrem violência na universidade ,Brasil,Universidade,"agressões; estupros; trotes violentos e letais;  episódios chocantes;  campus; instituições de nível superior;  país; universidade; espaço seguro;  agregar conhecimento; estimular a convivência de alunos, professores e funcionários; cenas de brutalidade;  medidas eficazes; violência sexual; universidade de são paulo; alunos; protesto; onda de estupros; Universidade de Brasília; agressão; troca de tiros; estupros; morte; Laboratório de Ciências Biológicas; crimes; instituição; iluminação; câmeras de segurança; polícia; acompanhamento psicológico; refém do medo ",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino),violência física; violência simbólica; violência sexual ,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/opiniao/2016/05/a-violencia-no-campus.html
,111,Sem título,27/05/2016,Capa,adolescente vítima de estupro coletivo ,"Rio de Janeiro, RJ",Não fica claro , depoimento; Polícia Civil; adolescente; vítima;  estupro coletivo; crime; trágica história; indignação; protestos; redes sociais,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência simbólica; violência sexual; violência moral,http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-27-05.html
,112,"""Tinham 33 caras em cima de mim""                                 ",27/05/2016,Brasil ,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,"""Tinham 33 caras em cima de mim""; depoimento; Polícia Civil;  adolescente; vítima; estupro coletivo; crime; chocou o país; adolescente; imagens publicadas; redes sociais; vítima; estupro coletivo; depoimento; policiais; Delegacia de Repressão aos Crimes de Informática; Polícia Civil do Rio; atacada; 33 homens armados;  fuzis; pistolas; visitar namorado; acordado; dopada; nua; a casa desconhecida; cercada pelos agressores; investigadores; quatro homens; envolvidos;  crime; foram identificados; prisão preventiva; polícia; vítima; se relaciona; costuma usar ecstasy, lança-perfume e loló; ""há um mês não se drogava""; profundamente abalada; estuprada; sentido dores internas; examinada; setor ginecológico; violentadas; Secretarias de Segurança Pública; estatísticas; Fórum Brasileiro de Segurança Pública; mulheres;  diferentes classes e raças; violentadas; negras; principais vítimas letais;",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência simbólica; violência sexual; violência moral; violência psicológica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/05/tinham-33-caras-em-cima-de-mim.html
,113,"""Indignação nas redes sociais""                              ",27/05/2016,Brasil ,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,"indignação; redes sociais; entrevista; avó; chocada; vídeo; homens;  menção; 30 estupradores; vídeo; chocante; ela está completamente desligada; suspeita; estupro coletivo; vingança; namorado; suspeita; traição; garota; nomes; jovem; parentes; sigilo;  publicação; compartilhamento do vídeo;  vítima; estupro; indignação; internautas; ""pediram que ninguém mais divulgasse o vídeo""; imagens; órgão genital; jovem; sangrando; Ministério Público do Rio de Janeiro; caso; investigado; denúncia anônima; estupro coletivo",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência simbólica; violência sexual; violência moral; violência psicológica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/05/indignacao-nas-redes-sociais.html
,114,"""Crime classificado como barbárie""",27/05/2016,Brasil ,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,Crime;  barbárie; Ordem dos Advogados do Brasil; atos repulsivos; cultura machista; estupro coletivo; requintes de crueldade; indivíduos; perpetuaram a humilhação; redes sociais; dor da vítima; estupro; violência; lar; comunidade; bairro; revolta; mobilização; indignação social;  frases machistas; piadas sexistas; propagandas; tornam a mulher um objeto sexual; devem ser combatidas; comportamentos perversos; assistência jurídica; família; lei; punição aos responsáveis; presidente afastada; manifestou solidariedade; jovem; estuprada por vários homens; repúdio; violência contra as mulheres; ONU Mulheres; vítimas; estupro coletivo; outro caso; vítima; atacada; cinco homens ,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência simbólica; violência sexual; violência moral; violência psicológica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/05/crime-classificado-como-barbarie.html
,115,Sem título,28/05/2016,Capa,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,mergulhada; pesadelo; fim de semana; atacada; 33 homens; adolescente; vítima; estupro coletivo; redes sociais; desabafar,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência simbólica; violência sexual; violência moral; violência psicológica,http://www.impresso.diariodepernambuco.com.br/capas/2016/05/capa-28-05.html
,116,"""Não há perdão"", diz vítima de estupro",28/05/2016,Brasil ,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,"""não há perdão""; vítima; estupro; adolescente; violentada; 33 homens; ""não se sente culpada""; pessoas; ""nunca culpem as vítimas""; mergulhada; pesadelo; fim de semana; atacada; 33 homens armados; adolescente; vítima; estupro coletivo; redes sociais; desabafar; ""dói a alma""; pessoas cruéis; impunes; Facebook; entrevista; site; episódio; ""me sinto um lixo""; ""não é culpa da mulher""; agressores; pedir desculpa; ""não há perdão""; Polícia Civil; depoimento; mãe; advogada; rosto coberto; advogada rechaçou a postura da polícia; entrevista coletiva; caso; ""suposto estupro;""  andamento; investigações; estupro; negou ter participado;  agressões sexuais; investigadores; parentes; vítima; responsáveis; estupro coletivo; acusados; divulgar as imagens do crime; jovem; violentada; vexame; família; garota; arrasada",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência simbólica; violência sexual; violência moral; violência psicológica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/05/nao-ha-perdao-diz-vitima-de-estupro.html
,117,"""Cantora sofre ataques na internet""",28/05/2016,Viver,"Bella Schneider, de 23 anos, cantora","Recife, PE",Internet,"Cantora; sofre ataques; internet; prestou queixa; receber ameaças; estupro; morte; mensagens; endereçadas; fãs; Delegacia de Repressão aos Crimes Cibernéticos; ameaças; estupro; morte; redes sociais; perseguida; perfis na internet; responsáveis por xingá-la; ameaçá-la; agredi-la; comentários pornográficos; denúncia; apurada; Polícia Civil;  Instagram; xingamentos; feia; gorda; coisas de haters (odiadores); Facebook; pejorativo; bloqueava; denunciava; cantora;  imagens de órgãos sexuais; conteúdos pornográficos; forma pública; redes; estuprar; ""enrabar""; notoriedade nacional; The Voice; programa; ameaças diretas e claras; estupro; violência; sociedade louca e machista; medo; menina estuprada",hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos , violência simbólica;  violência moral; violência psicológica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/viver/2016/05/cantora-sofre-ataques-na-internet.html
,118,"""Polícia Federal está à disposição""",28/05/2016,Brasil ,adolescente de 16 anos vítima de estupro coletivo ,"Rio de Janeiro, RJ",Casa desconhecida,Polícia federal; à disposição; ministro da Justiça e Cidadania;  investigações; caso; adolescente; vítima;  estupro coletivo; elucidar; caso; buscar pessoas; atrocidades; polícia civil; número de agressores; menina; 33 homens; depoimento; atacada; autoridades; prisão preventiva; delegado,hibridismo entre o discurso jornalístico e o policial/jurídico; objetificação da mulher (sentimento de posse e controle sobre o corpo feminino); moralização dos relatos ,violência física; violência sexual; violência moral; violência psicológica; violência simbólica,http://www.impresso.diariodepernambuco.com.br/noticia/cadernos/brasil/2016/05/policia-federal-esta-a-disposicao.html
